%pc_wealth_adj,factor
4940.075,49
239341,371
36605.37,1741
115093.6,3646
37712.74,313
153364,1091
69275.38,2005
160744.9,227
65928.41,984
140734,241
154828.9,2691
24681.03,439
6915.619,1318
27972.52,4302
534920.3,2291
5359.564,17
59810.01,4302
109921.6,2608
61295.07,1056
81240.05,1064
54134.34,218
65898.17,324
113429.9,39
88586.09,442
104550,206
62598.14,3178
21957.86,211
81526.59,1161
136883.8,340
91038.16,277
27339.14,17
90911.2,642
34723.71,310
68976.91,1436
28636.23,1421
324290.4,501
96386.93,572
93536.39,223
67364.69,108
80109.31,108
235447.6,179
38938.14,1863
186290.7,871
89314.92,115
100736.2,5531
114896.9,1735
54270.04,223
90856.48,271
33521.13,2040
105613.6,461
0,572
636630.9,2639
397575.3,454
211845.8,1007
190581.5,235
297361.4,5531
444.7596,364
24396.1,339
34305.69,185
95373.38,1299
351333.5,256
60556.95,220
-3276.536,460
12259.01,3180
81164.26,56
114502.9,126
133790.2,741
139340.9,2021
72891.99,1226
41058.61,102
28749.04,711
98760.18,206
106845.9,264
132350.9,1321
21438.26,196
10482.33,90
65297.46,2040
333307.5,218
172547.4,166
70254.38,115
343421,5176
3518.312,49
126422.7,1069
169139.7,25592
118889.9,877
178289.5,1273
189520.3,37
256289.1,256
5658.329,661
30825.03,372
44564.21,6092
38058.27,171
111351.3,1454
76028.3,1021
167775.4,1408
315900.1,1030
149973.4,939
152396.7,149
56017.91,1401
71249.35,203
220613.8,203
10373.6,313
189297.3,466
86887.66,393
202806.4,203
85299.39,2746
42050.48,741
2183.449,171
3772.219,313
125401.2,177
40957.39,339
20901.88,13
335787.9,1708
136164.3,19
136524.9,1070
67011.16,166
297959.8,2145
153396.9,203
110040.6,422
141293.3,244
300793.3,171
70074.81,2759
96019.69,1084
236038.2,1515
198653,1863
172779.5,138
2729.312,1423
337056.2,173
42014.27,226
227420.2,344
174768.7,533
126519.8,2608
10196.22,34
153231,379
1658.378,270
264424.7,135
88766.33,2191
13268.18,3243
71887.75,282
94064.43,872
2321.729,616
144815.2,998
8261.726,4436
50854.44,244
276515.2,297
42328.51,900
170582.7,1588
250745.1,244
105937.9,167
110449,173
659348.6,672
69670.58,581
408539.1,2005
416634.8,411
128536.2,260
31978.13,539
255440.2,2328
345499.2,565
98952.38,21
143451.3,273
122627.6,171
34507.81,147
279601.8,347
476492.5,3470
61370.13,218
58174.25,924
7133.458,1868
219625.8,41
100937.8,1849
27565.15,1923
65872.62,1846
46659.27,218
15963.25,1066
42428.19,3851
99239.72,2800
193219.4,593
178753.8,1162
49344.15,226
91476.98,4025
209591.3,265
614136.3,276
39272.02,22
108982.8,975
269020.5,1549
64189.56,39
785970.8,1009
79134.11,774
95191.72,1067
69520.74,1652
375022.8,838
320702.2,1585
165596.2,1881
50480.24,68
30500.52,310
41028.79,678
78051.34,1868
102372.4,141
34236.91,155
97448.82,149
46564.17,852
269637.1,13280
486569.6,244
18353.73,34
128243.6,138
53681.11,2328
160036,3338
91016.57,3392
29306.28,5768
284470.1,1941
132922.5,179
92824.12,548
77596.56,2041
160838.8,155
44249.33,282
0,220
110360.2,852
14846.87,3132
73856.92,2328
61301.24,1226
322994.7,5531
62467.05,520
287617.9,1741
1364.656,305
263798.2,760
137189.1,3254
127273,501
91924.14,596
46307.55,548
116678.1,78
95198.46,350
375408.3,754
79269.62,93
84279.85,726
219938.1,1705
270024.8,922
87903.88,350
160492.3,84
119988.8,1642
102146.6,2581
94390.95,3610
45812.86,1883
765357.6,257
49657.27,2474
198230.5,939
111122.5,1064
216726.6,115
82950.31,703
106094.9,2598
119557.5,582
158098.5,218
41930.19,483
66146.77,939
462885.5,753
40442.05,305
0,4436
914.0406,179
39424.98,3911
76613.29,38
84089.04,939
97175.13,439
162811.2,3193
82619.72,283
32803,78
57563.52,243
237949.4,271
299408.2,1200
36307.52,313
63075.71,243
174690.8,548
13648.29,3033
756308.9,179
17328.03,17
122028.1,1069
184880.7,172
362269.6,243
0,173
149431,39
52394.45,2608
87080.24,243
17655.38,54
83192.69,3005
241016,243
159551.5,255
43557.8,283
225256.5,283
177484.6,3069
66041.48,1521
366163.8,283
54008.68,5469
155213.2,179
72576.74,2608
90.69483,179
65537.87,2360
106412.2,34
240923,1602
76444.28,179
189950.8,3079
113620,179
103203.1,1114
123386.8,1135
132002.3,109
50547.27,228
316755.2,794
115074.7,206
455818.6,376
60258.46,118
35276.68,994
85555.05,271
17470.55,179
128654.6,2932
204169.5,173
145310.5,383
716.3385,612
10012.91,520
75791.3,655
725809.8,557
20746.86,466
94861.48,688
163942.7,176
4674.211,1059
-3276.536,54
44249.33,2322
399325.6,139
128576.2,774
96069.7,1881
355027,5717
74321.48,533
64209.34,2608
222532.3,2302
26607.28,1311
50221.63,176
140316.6,1900
32341.34,562
6332.961,305
53477.05,2581
61872.51,5658
81761.45,1881
100432.8,557
114034.4,557
94902.57,1413
188392.7,93
168440.9,1273
80588.93,109
361023,5977
72832.77,305
107612.1,353
263347.5,1214
184206.5,1820
167084.3,2315
664466.5,842
102460,427
-721.1244,13
20776.73,726
95532.84,774
91016.57,122
87972.05,6110
77456.57,293
74599.73,3373
629925.3,557
592235.7,683
69474.4,1147
64043.18,4120
60124.58,6110
207358,218
82741.06,845
283992.1,4346
73999.48,2759
0,2581
86066.55,1415
217973.4,830
19984.81,490
169889.9,255
22158.75,484
156167.6,903
5458.624,49
71521.33,557
101217.9,1114
347753.1,652
53072.73,141
67591.02,1226
183422.3,548
195349.5,2264
10509.56,27
129929.6,4439
427966.6,4524
56438.02,2484
42600.17,838
231555.3,3267
11322.1,3373
256581.9,179
143814.8,3298
241749.1,179
142486.5,358
101137.8,1849
137723.2,3809
0,218
128008.6,1299
0,466
501357.4,414
421766.5,304
862086.3,2885
420070.4,523
60981.25,688
430353.8,1474
24506.89,54
274045.3,557
49802.32,5469
189029.2,975
2411.769,111
7097.008,852
874100.9,89
216179.5,2191
271404.4,830
50514.18,93
10451.32,90
60633.95,3525
62005.12,726
20967.45,998
105837,80
123614,1425
35633.27,1845
89020.21,1368
148344.5,664
116920.2,78
80918.82,3525
21875.23,1421
67223.87,1257
81192.17,1012
76978.23,37
216943.7,726
115113.3,1415
301753,2932
11223.75,661
181452.4,93
11608.65,852
36416.39,1000
179360,3727
9385.229,434
57932.11,2328
174843.9,378
57563.52,2553
22412.58,171
135919.2,366
105659.5,3753
23868.57,490
5458.624,433
208359.8,427
208239.7,838
243963.4,312
339440,869
112071.6,2021
95087.66,1155
46013.04,3163
20747.21,54
29806.8,466
65346.75,29
32924.18,102
270690.9,587
77859.02,393
152604,1708
274777.1,562
29166.72,305
160312.7,254
15560.32,276
77219.91,2021
228673.4,663
181707.1,533
395388.1,836
97092.81,8942
129291.9,2610
117662,376
136355.7,1056
165195,6299
42720.6,3132
105850,4439
139317.5,520
31516.26,217
66775.27,339
72576.74,175
154782,2610
0,313
211903.2,65
168780.8,154
48334.12,591
126271.1,774
149375.3,171
127928.9,350
0,102
84657.02,607
152056.6,1874
161412.3,166
84566.87,703
232804.5,4346
5520.734,171
167823,1477
357486,286
68357.68,520
79634.76,562
48243.31,520
335291,2759
33862.81,2549
61428.3,612
287259.9,719
350835.7,822
52444.97,262
274808.7,997
325761.3,382
65510.41,3753
214281.5,3537
37041.66,132
-3276.536,852
210240.4,754
28567,1368
96314.02,15
120714.9,2608
73090.96,396
133782.2,564
71198.5,706
89189.9,783
90720.93,741
163441.4,97
67012.95,542
130690.2,427
201661.6,1502
84119.64,32
105021,741
22049.21,364
218024.2,741
231448.3,652
31896.89,2498
226804.7,8942
116846.1,147
39424.98,439
98251.71,783
361479.8,2434
137249.2,1962
78550.32,3252
122442.8,106
21478.26,226
68381.32,1843
130703,132
87255.72,1515
610217.1,3237
368666.1,1218
221104.3,1532
73748.88,916
115544.9,142
56438.02,483
219107.9,393
45178.16,197
283499.7,1217
153704.4,665
211899,1248
163917,273
182382.1,136
242039.9,6234
61979.85,93
253340.2,109
33862.81,633
158993.9,2757
31451.17,175
48659.39,3178
81734.98,11058
173444.3,256
24634.02,15
90720.93,789
226334.6,1187
45230.67,4025
110235.5,21
72119.73,789
238571.7,1502
2321.729,616
175594.7,2297
77093.38,108
6609.38,196
0,1159
149928.9,205
111064.6,1585
47925.17,577
4610.49,1593
41078.71,2291
494840.4,1296
524959.6,4524
82267.09,372
52906.21,1489
28397.09,127
130330.2,283
50146.42,2139
175236.8,246
58602.58,8286
106190.6,542
149712.8,1415
130281,1273
46708.11,649
254867.3,218
50554.77,54
115880.6,830
54823.86,341
104843.3,218
159595,722
478669.1,647
5010.492,460
105108.3,2540
52431.27,838
129308.3,115
163263.6,158
294310.2,1699
296671.9,1972
106493.4,1007
276731.4,1319
82377.88,8942
430318.6,4346
623833.1,314
279216.1,228
51461.55,71
100549.6,3267
743483.6,2508
123954.2,1625
409191.7,557
31413.29,2541
168145.3,2498
425125,1425
85185.98,1162
159867.5,286
14343.29,484
132349.7,454
39558.59,1007
74766.9,845
84402.34,427
451293.3,229
167976.2,1496
19485.42,490
7146.085,1642
272085.3,649
818.6725,1593
17217.17,68
61789.46,567
-2457.402,460
102908.7,1424
82349.51,120
8261.726,27
186136.8,2422
87966.45,318
378624.9,570
0,596
7146.085,132
33300.63,542
1819.541,1883
52343.75,2950
9344.782,2484
212321.8,1553
103664.7,2608
95201.23,2800
381539,158
367544.4,2722
2902.162,852
135914.9,1978
67066.8,181
184110.4,175
3548.504,204
730254.4,2005
132341,5204
0,4025
228076.5,496
25694.05,171
83988.84,366
56106.72,751
65473.52,196
57808.61,4436
137577.5,655
288664.9,138
252884.8,711
537111.3,2038
553725.7,1489
94085.27,218
86777.46,1126
12742.22,484
96463.23,39
75465.91,277
116928.2,264
17264.17,1059
182335.2,496
148785.2,229
85493.69,1064
33862.81,205
2661.378,1423
97774.69,1521
416953.8,4681
106845.9,115
12605.94,1059
810448.2,251
4258.205,980
52185.12,2328
135619.5,215
116083.6,2555
58595.82,318
522285.1,2541
150644.5,2319
349579,497
61872.51,283
81495.05,341
113587.8,679
203872.3,1987
7487.38,1149
46046.35,548
77185.11,414
30115.5,414
2321.729,159
128832.3,478
110617.5,433
217411.7,2382
182518.3,2005
811311,24159
34727.5,39
266489.6,256
482288.9,163
288042.8,789
542984.3,5531
181016,324
39146.74,277
103762.5,353
18374.35,13
370824.6,171
53732.03,206
38464.57,612
169995.5,1155
123755.6,2531
55388.91,2549
189466,99
354281.5,741
329660.9,562
115566.6,389
155953.3,115
49819.27,2051
32144.93,1219
43013.13,4025
25845.31,78
6261.794,3033
58971.83,271
440595.3,1735
167831.2,106
82296.68,1849
124655.6,1641
4720.986,90
21411.97,159
117795.8,666
161062.9,121
335468.9,1319
24187.72,900
161259.8,3267
346330,706
71887.75,5531
56941.54,4092
71188.5,1186
35134.75,138
209375,127
220757.6,642
52702.12,198
136514.2,1017
59584.59,124
82236.38,192
38343.65,175
177762.5,97
4149.371,1318
267558.2,4284
54666.27,229
296689.1,25592
14519.3,2887
205088.3,4819
221498.1,244
20732.04,460
56034.62,6092
119518.2,3463
45306.82,141
34032.6,102
55311.66,167
125886.5,284
132470.1,628
243203.3,339
67640.65,56
28190.8,3015
105059.3,2046
17539.82,109
51391.34,1114
442090.6,2639
65326.91,132
239155.2,1708
20093.1,32
241809.5,1252
107473.6,1473
480896.5,117
123745,241
87914.57,3610
71887.75,419
20746.86,466
56697.58,688
146401.5,4681
134645.7,4683
1934.775,980
456504.8,548
128530.4,678
41370.99,2877
79286.42,196
332807.5,108
36579.61,852
88189.61,108
393207.1,756
304348.3,228
205106.8,4928
54609.95,396
168955,548
117244.6,1214
33136.33,1494
123319.2,65
56639.86,1474
55304.56,1512
311930.3,1843
160268.8,65
168320.2,158
0,2051
109324.6,1279
278143.7,1843
90433.79,1604
77483.6,1214
10719.13,13
124048.3,975
39005.53,300
34699.22,218
12796.86,3033
226552,1147
5804.324,852
95886.16,2545
90315.87,649
156167.6,1705
104687.5,2643
259460.1,3610
87043.9,1368
30238.6,2484
445087.6,760
6051.253,1059
71107.01,353
142561.4,1321
17485.31,1226
108422.4,1652
437876.5,2296
193199.7,138
85185.98,1680
244171.5,179
200390.9,166
203171.7,830
126662.1,1214
56718.36,414
353202.6,150
107616,332
134596.4,256
451579.3,383
61872.51,137
64948.52,1494
174882.3,1218
240722.7,963
480915.6,290
182608.1,581
173003,743
268776,706
101513.9,1489
26215.63,13
281664.5,901
153506.9,115
79938.98,1593
233290.6,2040
2729.312,980
425681,548
68863.68,251
104986.1,4302
351658.3,324
563037.7,1657
62241.27,397
192635.4,1699
58842.36,41
232167.2,1214
115766.7,171
42328.51,396
374238.1,871
207669.9,1699
102289.8,3809
236974.2,293
25370.64,3911
249126.8,181
127012.4,5615
17470.55,159
856159.4,2139
59441.89,1845
61088.89,3193
22800.15,1579
104876.7,5274
95850.34,6974
38839.07,29
64732.27,607
6675.275,39
257999.5,574
195647.8,218
68835.04,816
120701.2,4681
49165.42,286
171115.3,1002
10196.22,1219
16875.75,5469
69458.25,1890
52130.46,39
206307.7,1097
14616.52,2264
93683.09,5658
92938.13,3298
161299.2,5615
51479.94,289
92751.3,15
78434.25,105
86106.13,1657
184896.7,1387
106949.6,537
55079.81,327
54454.28,396
44432.09,232
178661.9,1122
97330.91,129
105991.5,2567
94718.51,3267
138711.8,537
439808.7,3146
5293.256,339
72576.74,871
327793.4,2307
223646,1226
263551.6,559
161184.7,110
302674,530
168893.5,521
43569.93,2264
226806.9,7542
309208.8,1396
93384.96,2046
145496.4,1698
643402.7,1962
144424.4,976
56438.02,3180
83649.08,6974
42225.84,1573
125415.5,2139
10373.43,899
295125.6,71
181650.6,565
76544.08,1573
118060.1,185
16597.76,1573
194588.1,1272
76190.76,264
217649.3,3462
44469.68,1573
137794.5,96
108982.8,356
237353.2,1521
103934.9,311
35653.99,1376
118487.1,2382
28327.7,783
49576.67,228
89638.66,6509
104089.1,341
118334.6,150
35949.11,147
297262.2,327
16657.19,1041
93466.73,649
163748.6,576
122705.7,735
39597.23,671
84990.66,10235
194201.3,1298
534229.4,1872
31120.63,1593
98737.98,1642
93253.9,706
96674.68,375
5743.403,484
53807.75,3610
85192,520
36386.96,305
40443.82,726
98947.27,185
68045.4,786
95076.34,206
640121.9,324
242608.6,3628
27517.95,722
336816.8,849
45226.97,927
160649.4,2962
9872.412,59
25706.73,1593
206307.7,2322
47030.27,916
285052.3,871
16523.45,490
97540.54,497
150438.7,1849
52025.25,141
54485.16,616
136095.9,767
136.0423,13
227869.3,358
89876.6,119
14967.17,3163
38574.2,628
31887.93,341
14274.87,542
193724,96
54345.11,99
198013.7,1849
43173.74,2494
219602.3,1863
175809.1,102
39471.73,466
382625.4,703
21197.05,13053
85753.02,1593
215801.1,306
279903.1,13280
208647.6,478
231183.8,228
226310.6,927
114128.3,1226
260666.7,330
77432.83,282
221132.8,404
67326.3,1086
27891.72,109
38945.48,1097
36016.6,358
139380.3,173
61946.26,173
77769.9,206
92709.6,1941
17470.55,159
201968.1,1489
349227.8,1699
285338.9,216
234126.3,1187
51840.53,1226
58734.5,1007
25566.48,38
25342.36,1092
128271.7,1006
0,3610
135855.4,358
121256.6,223
23328.08,572
44358.75,1883
54842.21,105
11326.71,542
158837.1,733
90720.93,341
19126.13,305
174886.6,243
29399.45,376
23051.79,497
377272.1,173
1451.081,264
161977.8,1126
49498.01,196
45178.16,1690
107528.2,197
146137.2,2950
223938.9,2277
424446.3,264
94290.21,336
96384.13,1296
292731.1,3702
72576.74,5274
54918.58,1489
107628.8,904
40473.99,2610
10719.13,1423
169640.4,1489
418368.7,5039
116053.4,251
376361.1,1585
418788.6,1321
20160.87,980
23040.7,932
140036.2,5127
22305.74,182
43932.11,97
13855.65,852
31120.63,27
315485,1321
42561.92,1794
126006.6,2567
20027.06,4025
462525.6,1585
360150.9,905
129924.4,19
307446.3,1086
213692.8,96
95850.34,1321
259742.5,1489
86300.76,3243
108203.4,2297
214130.2,1585
306408.3,2541
90725.79,203
22710.7,1380
209523.7,877
85187.51,1281
572823.6,840
341376.6,3537
90003.4,1415
301044.1,1585
177396.5,244
76391.4,564
5804.324,1593
49263.67,1226
6675.894,17
195857.1,460
67254.41,726
72257.23,15
28319.93,691
359075.5,1585
158214.6,2277
106845.9,2584
387770.7,1657
123998,1248
58159.17,179
84953.77,175
127738,5615
139468.4,191
67970.5,8942
343812.3,1843
463183.6,1928
217846,1084
11540.58,542
120212.9,396
473948.3,106
16843.54,1573
40571.55,2567
224391.4,2005
66968.51,132
256640.5,562
123990.9,845
231491.4,1159
149174.8,2040
20685.5,691
111295.1,1126
239138.7,1465
80995.62,591
165640.6,217
209468.5,1288
164548.6,496
85069.83,562
141328,7341
230469.4,361
288752.8,2307
103725.8,4819
541394.1,1401
88782.51,764
122388,257
8575.303,586
21105.58,3753
23476.69,1041
168771.7,1257
293151.8,496
95694.73,557
152706.7,4284
538333.3,4398
78366.76,2216
125570.5,1625
77377.85,5531
34237.67,418
38425.45,155
66878.97,406
110832,1366
52411.66,1149
127085.9,572
162230.1,572
58062.19,924
52494.83,4819
388985.9,451
159237.5,572
191249.7,6689
87713.97,1627
191166.9,2537
81747.45,1494
41028.79,764
121816.7,137
111063,572
159863.9,4928
111983.8,1897
77471.7,1273
42328.51,3610
65823.34,341
185891,1147
319790.2,585
57563.52,101
95258.24,217
245965.1,2540
134565.8,454
31229.68,1881
66806.23,312
258647.9,5374
394943.5,3297
51285.99,1889
71965.08,679
204509.1,348
208055.6,382
150598.7,307
93402.12,3791
295208.8,943
527901,530
14487.5,484
20746.86,6092
77456.57,243
112952.1,2639
190212,383
416249.9,5374
689844.4,244
66058.38,2611
71176.93,1859
225715.3,198
12505.65,586
295912.2,2639
93655.38,706
21438.26,257
142894.9,1697
29166.97,1767
129266.6,1217
31139.36,3470
202189.1,228
51614.96,1064
344889.8,365
326993.6,652
69576.17,1099
627406.9,1585
101421.6,2040
108791.6,185
30467.43,49
348692.4,1122
112366.6,5531
134974,466
137928.8,39
110215.6,181
364234.7,1387
42328.51,1200
388978.7,861
31759.39,29
205591.1,1319
91439.34,1041
48637.14,1972
304113.2,940
226219.7,5116
52718.54,197
284049.5,376
9627.268,2672
114918.7,1604
2183.449,96
69736.72,1059
178738.4,753
6886.143,1318
33405.78,6092
78956.32,596
697522.4,1928
21799.13,466
802968.4,196
46626.95,466
232409.9,2924
60337.44,78
84781.51,845
259820.2,117
30873.48,353
112443.2,3180
0,1923
62503.31,182
323891.5,109
89086.13,257
164426.2,2307
106424.8,99
300050.7,1699
261767.2,3069
90797.34,341
11419.05,466
385973.4,270
153723.1,2484
111468.1,572
277634.8,1424
201851.4,5451
270325.8,431
144178.8,3284
80073.34,136
13751.09,352
434316,754
231100.8,5118
272590.8,5531
68097.52,1642
342046.3,496
269563.2,509
304522.2,523
32041.09,1923
188111.6,252
455966.5,383
252379.8,741
58180.45,3180
335632.4,5451
4249.744,466
120961.2,3727
161542.1,2610
91838.49,1007
20506.75,6092
41028.79,1834
130859.2,841
10012.91,376
258067.1,1533
123023.8,1415
132536.4,466
85126.99,105
29933.88,466
407744.7,333
297081.2,1972
11941.87,90
36236.13,1328
752183,321
-1638.268,550
202315.7,218
77923.87,155
102024.2,857
494618.6,304
128831.4,3005
293662.9,466
99882.41,173
362904.9,376
106845.9,497
304138.1,1708
24187.72,1066
198899.7,1670
52411.66,460
67066.8,342
49526.01,2307
89835.99,655
63164.39,115
42328.51,312
4149.092,372
31971.31,2191
50502.16,21
41635.75,102
134898.7,1602
116193.3,466
44438.29,3920
138618.3,195
15494.52,305
148974.5,813
315370.3,1122
139749.9,1363
165007.5,841
80141.59,4205
329532.9,3183
362883.7,8942
23929.1,1421
60525.78,997
19734.68,138
535131.6,3438
63499.52,1465
12862.95,3373
130742.4,649
92825.49,179
18758.47,586
189871.1,2291
276005.3,2216
88802.95,405
7439.063,49
119988.8,2555
302339.5,1418
18331.55,204
54678.28,466
55498.32,1418
27900.83,1590
46264.14,2021
363150.8,7542
28623.28,6560
118922.5,426
133945,588
78257.34,1477
82471.87,211
215868.7,1415
282501,711
57000.38,310
221246.7,2264
444.7596,466
10756.33,2996
192369.9,893
285328.9,2672
132215.9,940
47538.65,1657
56438.02,1496
128397.8,735
55881.83,6110
62290.11,542
390503.4,684
277840.3,126
60562.01,612
0,2493
6332.961,305
12200.21,3525
254176.1,478
104876.7,907
23522.87,39
2549.054,218
882697.9,1415
111151.8,1091
388885.4,150
66605.66,2610
295620.2,5531
255562.5,1253
48925.28,159
106845.9,2264
61301.24,1735
52983.07,300
84657.02,97
36262.35,558
72097.11,166
294909.2,173
43551.27,376
179590.2,22
2729.312,27
88927.84,155
361766.8,15611
756316,271
377821.8,901
45669.24,1357
44158.39,245
10249.83,1579
127948.5,155
42609.66,37
23052.38,352
119376.8,688
61872.51,375
57727.64,4740
59682.04,726
295608.5,479
162067.5,1890
137930.5,290
119102,2505
268818.3,706
26495.39,132
308727.2,246
117278.3,1791
4465.555,3033
208647.6,241
29541.06,466
215193.6,85
173000.3,10235
548027.1,1009
77127.48,718
86423.67,520
28219.01,108
65323.79,1092
455856,1502
193425.4,1328
10719.13,3132
72163.37,2191
86215.15,1104
21438.26,211
13621.29,1901
99207.81,1928
169062.6,2166
38385.63,1941
54482.59,2328
0,4331
6152.024,3851
249477,111
259513,1962
266649.1,756
370784.3,2541
205555.1,574
277773.4,1863
97602.59,711
1302.768,612
256993.8,711
49918.5,711
43001.61,711
155014.6,579
87406.4,649
6823.923,318
82349.51,845
20510.57,661
346824.5,579
33838.31,661
60547.69,141
39434.93,882
71206.52,2021
104323.8,596
283158.6,628
99525.91,1319
8919.979,1845
80612.42,5717
179226.1,339
169255.9,107
29336.24,661
553012.5,642
149997,41
129087.8,691
82226.9,353
8781.782,2611
132435.1,102
20527.61,542
96416.71,141
0,191
51285.99,869
23837.53,1059
95897.32,304
90508.02,65
208593.5,1007
392551.9,753
118642.4,480
334712.8,276
35881.25,264
105305.4,1687
97128.76,126
153778.6,380
64502.42,628
125272,1273
72059.5,1750
93009.1,2040
45713.58,483
26218.52,581
143173.7,1298
6609.38,352
49498.01,264
94902.57,65
56796.47,1226
217302.2,300
46884.83,108
381227.3,393
62513.25,393
331281.3,572
36467.02,3132
54400.71,1376
211891.9,872
20747.21,305
131050.9,515
56106.72,118
361249,148
132035,497
59184.31,393
0,1219
182338,89
7508.183,17
155495.2,539
134921.5,464
298410,849
83882.44,461
31675.1,11
463364.6,383
10373.43,27
140909.2,22
61086.99,2474
26215.63,461
35834.25,539
186837.8,1319
142415.7,570
274087.5,461
151577.5,211
108.8338,1923
177520.2,932
66125.84,480
50608.94,1874
471903.1,3338
136832,711
5006.457,882
58201.77,289
133228.3,355
256017.2,2639
95566.46,2484
345260.3,115
305796.1,1890
258739.6,95
202628.3,1731
77469.38,264
23529.27,586
219719,496
2091.018,460
0,313
580591.9,111
53017.28,900
88143.91,4398
184839.4,2717
38030.07,1007
31496.01,1067
269456.8,1376
130439.5,1424
162416.9,146
397367.1,2320
228673.4,164
43692.72,4205
36227.93,220
90720.93,2377
48528.99,140
81493.59,414
150602.8,1874
89967.25,4019
38103.34,3470
181785.8,3809
204134.3,2484
59473.67,4683
75553.29,300
130418.2,830
10644.43,54
96788.85,34
490811.8,276
205560.8,872
141800.5,229
10588.4,211
122469.3,1162
110623.7,176
49703.22,2608
79740.58,2307
61301.24,877
77933.3,78
19124.86,526
5458.624,17
111105.2,539
40175.41,414
89405.24,671
97101.96,1091
12355.97,27
132125.5,1705
83905.3,344
138883.1,141
91321.8,2221
416853.1,719
52796.07,3193
108145.5,1642
77876.27,1789
309394.5,1056
350732.1,96
15832.4,305
126482,15
83217.63,21
269386.9,2422
156175,152
210777.9,907
202344.7,132
38117.11,1690
269458.8,396
71634.91,3393
139532.8,181
182965.5,8286
51562.54,1494
72423.72,760
25845.31,1318
74644.11,1435
146229,963
76160.98,121
76250.4,596
80915.27,1416
322833.5,753
108391.5,1423
52433.75,179
33006.53,1454
299075.7,2005
60822.64,1545
363928.1,1226
12287.39,290
-1638.268,109
384383.2,115
136092.5,2005
10373.43,1573
155098.8,1962
5186.889,191
13473.95,2555
210444.6,6412
121358.8,466
787179.3,1708
253482.9,1602
188392.7,2643
140316.5,2610
181605.9,557
85990.55,217
27355.47,612
160268.8,4740
81550.54,1421
143835.9,348
23720.91,1494
227317.1,271
710127.8,565
66913.98,19
37857.21,1380
153992.4,1121
95470.1,126
420004.1,2452
101971.5,711
171273.5,252
52769.08,1376
209058.2,751
608840.5,321
58602.58,138
262108.2,276
118642.4,54
9487.717,290
72800.36,8942
20732.04,54
48063.53,39
90361.7,5610
22655.94,2549
156123.6,4681
54851.55,2722
10332.8,1423
10373.6,616
20688.02,1328
10166.84,204
95850.34,1226
5507.817,4436
56941.54,939
110979.1,1018
64849.52,394
190510.4,1321
8261.726,1883
30936.26,396
116693.3,15
172092,869
37086.61,218
40442.05,838
38430.44,1396
51840.53,774
60079.41,1648
309970.7,3392
564139.1,479
364253.8,479
115323.2,1396
106391.3,1200
159909.8,479
214043.5,479
77951.2,318
8735.03,4514
101631.3,1396
5109.815,191
319192.1,148
51725.05,628
378569,548
255059.9,1162
64553.69,389
56639.86,3193
100736.2,329
96805.9,312
265710.1,95
143298.1,1900
10588.4,542
120059.2,218
302952.1,324
76160.98,1515
49209.58,271
99986.49,726
2902.162,852
41028.79,406
37186.44,612
200158.3,570
37759.91,260
237742.9,536
82304.59,4302
17297.47,5368
75409.55,21
187942.6,2540
98451.12,2038
199840.3,3291
56758.77,181
13149.44,830
79427.13,2205
566999.3,2962
143068,241
71852.77,1159
41831.38,17
65898.17,280
19559.7,2328
376425.6,882
682458.1,570
97127.04,666
84657.02,154
205103.9,246
46071.43,1368
319418.8,509
98811.7,29
-1965.922,11
115740.6,15
97400.23,900
132678.1,223
95059.19,604
76160.98,1239
263206.6,520
73008.66,97
81047.76,427
155539.8,1837
143298.1,396
119569.4,2442
197694.1,1415
71023.92,293
173474.5,102
260979.7,4572
4258.205,1073
72434.05,106
197499.8,108
8896.536,1318
7097.008,352
130460.6,2360
506293.1,304
78308.25,1521
69745.95,508
53884.41,3393
24405.97,1318
241018.7,337
233506.3,1425
59653.65,339
63672.26,1549
41188.94,107
84899.2,1642
0,998
169764,235
197993,138
116877.7,1642
22103.89,6560
118291.2,424
57049.02,557
16684.86,5469
863485.2,89
74224.19,130
13417.83,1064
146647.9,6412
118203.5,1273
72642.45,927
127169.2,1642
34536.15,862
34994.45,107
110773,191
61614.58,836
130390.2,146
44341.24,166
86191.98,54
197825.2,479
203359.6,3267
2790.972,111
6819.591,490
125744.6,1288
186210.3,13053
120967.7,2320
32676.14,191
107245,147
160268.8,119
64389.97,99
134856.3,871
281735.7,781
73902.06,2932
261920.4,5451
2729.312,550
212202,244
88540.15,37
8263.371,550
381507.8,192
108651.1,1293
61805.57,1978
346805.3,80
54416.89,305
235342.2,90
100217.3,1056
22793.77,3392
268660.7,393
20346.08,132
140219.8,1415
98827.09,288
1658.378,290
10719.13,111
79795.73,295
60.46322,1767
124413.5,882
265344.5,735
25305.61,1762
15741.71,1149
771296.8,252
73122.95,150
231240.9,585
20126.74,49
175845.4,735
192730.9,2210
156629.7,232
124049.6,1239
58372.77,78
203983.8,149
-306.1453,179
41128.55,15
31179.12,1800
139925.4,439
393897.9,2455
75832.45,39
13621.29,3163
64849.52,39
53059.39,1272
39371.31,1494
99476.93,1283
30594.17,393
76525.08,527
95559.59,2484
55426.55,1483
69635.7,1843
32754.39,433
224953.1,175
7261.504,899
391024.1,756
272.0845,1923
407120.3,2598
2729.312,11
167274.6,56
87186.27,2610
179032.8,587
-4260.213,3373
42328.51,3646
149394,587
42332.02,1454
